id;lon;lat;img
tiempovistazo_42760578;0.578134;42.76754;http://www.neos360.com/luchon/crabioules/img/POI/preset_2.jpg
tiempovistazo_42760582;0.582629;42.764526;http://www.neos360.com/luchon/crabioules/img/POI/preset_3.jpg
tiempovistazo_42750544;0.544446;42.757702;http://www.neos360.com/luchon/crabioules/img/POI/preset_4.jpg
tiempovistazo_42331907;1.907008;42.33873;http://www.masella.com/cam1/pletatmp.jpg
tiempovistazo_42331888;1.888385;42.335106;http://www.masella.com/cam1/comaoriolatmp.jpg
tiempovistazo_42331897;1.897137;42.335255;http://www.masella.com/cam1/bosctmp.jpg
tiempovistazo_42220990;0.990234;42.225075;http://www.casacota.net/meteo/webcam/webcam.jpg
tiempovistazo_41191635;1.6358417;41.1940717;http://www.webcamturistica.com/panell/cams/cunit01/990_actual.jpg
tiempovistazo_41310987;0.9875089;41.312206;http://www.meteoprades.net/img/meteoprades_prades_export.jpg
tiempovistazo_4035369;-3.693997;40.358704;http://www.meteovillaverde.es/webcam.jpg
tiempovistazo_41672783;2.783897;41.678322;http://meteoblanes.molner.com/currentbl.jpg
tiempovistazo_3714367;-3.678328;37.148857;http://www.fermeteogranada.com/camara.jpg
tiempovistazo_42411287;1.287388;42.417912;http://www.php.eltiempodeunvistazo.com/phpimages/stjoanerm.php
tiempovistazo_42131935;1.93589;42.132801;http://www.padenpitus.com/cam_2.jpg
tiempovistazo_4202328;-3.281608;42.02314;http://www.php.eltiempodeunvistazo.com/phpimages/salasinfantes.php
tiempovistazo_41211538;1.5386707;41.2198849;http://www.webcamturistica.com/panell/cams/elvendrell01/990_actual.jpg
tiempovistazo_41221534;1.5343603;41.2215776;http://www.webcamturistica.com/panell/cams/elvendrell02/990_actual.jpg
tiempovistazo_4094411;-4.118532;40.947933;http://www.turismodesegovia.com/webcam/webcam001M.jpg
tiempovistazo_3946032;-0.3242362;39.4669281;http://livecam-pro.com/fileadmin/templates/assets/_pics/040_000M.jpg
tiempovistazo_3870047;-0.4727045;38.7078168;http://www.jdserver.es/alcoi2.jpg
tiempovistazo_4332197;-1.978033;43.324757;http://212.142.228.68/axis-cgi/jpg/image.cgi?resolution640x480
tiempovistazo_41251088;1.088615;41.251186;http://www.meteoprades.net/img/meteoprades_lalbiolponent_export.jpg
tiempovistazo_41321004;1.004321;41.326035;http://www.meteoprades.net/img/meteoprades_baltasana_export.jpg
tiempovistazo_41391170;1.1702317;41.3975801;http://www.meteoprades.net/img/meteoprades_guardiaprats_export.jpg
tiempovistazo_4293430;-4.307982;42.935844;http://branosera.com/webcam/webcam/CamBranosera.jpg
tiempovistazo_41502388;2.388652;41.503307;http://www.meteovilassar.com/imatges/vilassar.jpg
tiempovistazo_41311126;1.12680234364029;41.3133388746611;http://www.meteoprades.net/img/meteoprades_elpinetell_export.jpg
tiempovistazo_42322104;2.104644;42.320553;http://meteo.planoles.cat/web/planoles_1.jpg
tiempovistazo_3717361;-3.614062;37.176365;http://www.movilidadgranada.com/images/camaras/22_34.jpg?d1335788252195
tiempovistazo_4019369;-3.691202;40.191135;http://www.meteovaldemoro.es/webcam.jpg
tiempovistazo_3853013;-0.136693;38.53727;http://hddn.skylinewebcams.com/snaps/live293.jpg
tiempovistazo_4060449;-4.492958;40.60405;http://www.lacanada.es/WX/NorthView.jpg
tiempovistazo_3946036;-0.3641501;39.4691623;http://www.php.eltiempodeunvistazo.com/phpimages/valenciatrpara.php
tiempovistazo_4055402;-4.020696;40.559044;http://abtao.no-ip.org/meteocolme/fotoweb/capture1.jpg
tiempovistazo_4320147;-1.4791846;43.2017348;http://www.valledebaztan.com/webcam/amaiur.jpg
tiempovistazo_4347350;-3.504403;43.472637;http://enhd.es/img/24/24.jpg
tiempovistazo_3790488;-4.881331;37.901524;http://meteozafrilla.com/meteotrassierra/trassierra/out.jpg
tiempovistazo_4198328;-3.288635;41.985756;http://www.meteohacinas.es/webcam.jpg
tiempovistazo_42342404;2.404643;42.346638;http://www.php.eltiempodeunvistazo.com/phpimages/mollo.php
tiempovistazo_3795073;-0.732393;37.953712;http://floranett.no/Spain/000M.jpg
tiempovistazo_4285437;-4.3791971;42.8524432;http://www.meteosalinas.com/Capturacamara/video/EELWG/grabs/Captura.jpg
tiempovistazo_3870046;-0.466543399999999;38.7013029;http://5.40.185.20/actual_al.jpg
tiempovistazo_3874042;-0.4266322;38.7404943;http://5.40.185.20/actual_1.jpg
tiempovistazo_38680104;0.1040214;38.6871763;http://remotealert.camvista.co.uk/snapshot.php?camera_id101395
tiempovistazo_4276329;-3.2946432;42.7624133;http://www.solarcam.fr/Meteo_Frias/last.jpg
tiempovistazo_4035517;-5.175472;40.3554;http://www.restaurantebarlabodeguilla.com/camara/gredos.jpg
tiempovistazo_4019161;-1.618316;40.194481;http://meteozafrilla.com/ayun_portera/imagenes/out.jpg
tiempovistazo_41211054;1.054242;41.212246;http://www.meteoprades.net/img/meteoprades_laleixar_export.jpg
tiempovistazo_42571470;1.470467;42.573265;http://wtvhspt.feratel.com/hotspot/37/15035/1.jpeg?designv3
tiempovistazo_42571470;1.470717;42.573807;http://wtvhspt.feratel.com/hotspot/37/15035/2.jpeg?designv3
tiempovistazo_42571451;1.451161;42.570053;http://wtvhspt.feratel.com/hotspot/37/15036/1.jpeg?designv3
tiempovistazo_42561444;1.444453;42.56604;http://wtvhspt.feratel.com/hotspot/37/15036/2.jpeg?designv3
tiempovistazo_42531490;1.490933;42.536514;http://wtvhspt.feratel.com/hotspot/37/15040/4.jpeg?designv3
tiempovistazo_42531490;1.49089;42.536678;http://wtvhspt.feratel.com/hotspot/37/15040/2.jpeg?designv3
tiempovistazo_42531473;1.473541;42.530315;http://wtvhspt.feratel.com/hotspot/37/15085/5.jpeg?designv3
tiempovistazo_42531473;1.473691;42.530361;http://wtvhspt.feratel.com/hotspot/37/15085/4.jpeg?designv3
tiempovistazo_3788479;-4.796348;37.880283;http://meteozafrilla.com/meteotrassierra/poniente/out.jpg
tiempovistazo_3733437;-4.374533;37.331112;http://meteozafrilla.com/meteotrassierra/rute/out.jpg
tiempovistazo_3946037;-0.370279;39.4662075;http://www.php.eltiempodeunvistazo.com/phpimages/valenciatrgvtur.php
tiempovistazo_3788475;-4.759172;37.886192;http://meteozafrilla.com/meteotrassierra/ciudad_jardin/out.jpg
tiempovistazo_4254659;-6.590804;42.546307;http://www.meteo.spyfly.es/datos/web_cam.jpg
tiempovistazo_3843039;-0.396388;38.43111;http://webcam.ea5ch.com/CamIP.jpg
tiempovistazo_4304389;-3.895952;43.041107;http://www.alberguecorconte.com/camara/001M.jpg
tiempovistazo_4303389;-3.894224;43.038857;http://restauranteconchita.com/camara/000M.jpg
tiempovistazo_3870047;-0.473745;38.707615;http://www.jdserver.es/sinc.jpg
tiempovistazo_4090338;-3.38741;40.908068;http://valdesierra.webcindario.com/valde.jpg
tiempovistazo_40830020;0.020218;40.837349;http://www.php.eltiempodeunvistazo.com/phpimages/rafales.php
tiempovistazo_3861065;-0.657495;38.61586;http://www.meteonil.es/OnilCP.jpg
tiempovistazo_41381081;1.0818448;41.3808076;http://www.meteoprades.net/img/meteoprades_pobletmonestir_export.jpg
tiempovistazo_3718360;-3.601456;37.182762;http://www.movilidadgranada.com/images/camaras/3_15.jpg
tiempovistazo_3717359;-3.598366;37.177055;http://www.movilidadgranada.com/images/camaras/4_16.jpg
tiempovistazo_3870046;-0.4624611;38.7082658;http://www.jdserver.es/alcoi1.jpg
tiempovistazo_41371264;1.264796;41.371475;http://www.turismet.com/webcams/figuerola/current.jpg
tiempovistazo_3955201;-2.0158343;39.5533351;ftp://ia4105.myfoscam.org/storage/lastsnap.jpg
tiempovistazo_3736603;-6.030539;37.360847;http://www.meteosanjuan.com/camara/sky.jpg
tiempovistazo_4289038;-0.3881854;42.8978648;http://films.viewsurf.com/artouste01/p1/media.jpg
tiempovistazo_41161087;1.0873944;41.1669076;http://www.webcamturistica.com/panell/cams/reus02/990_actual.jpg
tiempovistazo_4042355;-3.556625;40.425941;http://www.observatorioremoto.com/emadato/IPcam2.jpg
tiempovistazo_42220990;0.990489;42.224941;http://www.casacota.net/meteo/webcam2/imatge.jpg
tiempovistazo_3811505;-5.051351;38.115597;http://meteozafrilla.com/meteotrassierra/villaviciosa/out.jpg
tiempovistazo_41922285;2.285553;41.92749;http://www.meteocalldetenes.cat/meteoclimatic.jpg
tiempovistazo_41692844;2.844617;41.697044;http://cdn-01.whatsupcams.com/snaps/es_lmar1/es_lmar1_450.jpg
tiempovistazo_4315462;-4.623552;43.154118;http://livecam-pro.com/fileadmin/templates/assets/_pics/023X_000M.jpg
tiempovistazo_4343281;-2.812387;43.431171;http://www.php.eltiempodeunvistazo.com/phpimages/bakio1.php
tiempovistazo_41421397;1.397232;41.42268;http://usuaris.tinet.cat/jpijoan/current.jpg
tiempovistazo_4295630;-6.306509;42.956875;http://grichandana.axiscam.net/axis-cgi/jpg/image.cgi?resolution640x480&amp;compression50
tiempovistazo_41632358;2.358059;41.636917;http://www.jdserver.es/cardedeu1.jpg
tiempovistazo_3606568;-5.6841816;36.0669619;http://www.php.eltiempodeunvistazo.com/phpimages/tarifavalspout.php
tiempovistazo_4163474;-4.7414589;41.6303999;http://www10.ava.es/infotrafico/rlt/images/camara12.jpg
tiempovistazo_4331201;-2.015557;43.311646;http://kocher.es/webcam/devisionnetwork.jpg
tiempovistazo_38911434;1.4344186;38.9118063;http://ibiza-style.com/webcam-port/image.jpg
tiempovistazo_3798066;-0.6601506;37.9838852;http://www.loslocos.eltiempoentorrevieja.es/eltiempodeunvistazo_000.jpg
tiempovistazo_3746392;-3.9226918;37.4625322;http://www.meteoclimatic.net/webcams/g_ESAND2300000023680C.jpg
tiempovistazo_42541071;1.071993;42.544853;http://media.turismefgc.cat/espot/espot-esqui-hd2.jpg
tiempovistazo_42421212;1.212511;42.427643;http://media.turismefgc.cat/portaine/port-aine-hd.jpg
tiempovistazo_41261934;1.934999;41.267494;http://www.meteocast.info/outb.jpg
tiempovistazo_42422264;2.264895;42.426895;http://media.turismefgc.cat/vallter2000/webcam3.jpg
tiempovistazo_42422262;2.262701;42.426376;http://media.turismefgc.cat/vallter2000/webcam1.jpg
tiempovistazo_41442248;2.248918;41.440163;http://www.php.eltiempodeunvistazo.com/phpimages/pontdelpetroli.php
tiempovistazo_4043192;-1.929342;40.43346;http://meteovegadelcodorno.com/webcam/webcam000M.jpg
tiempovistazo_42231880;1.880502;42.233124;http://www.php.eltiempodeunvistazo.com/phpimages/guardiolabe.php
tiempovistazo_42470860;0.860581;42.47298;http://webtvhotspot.feratel.com/hotspot/36/15100/1.jpeg?designv3
tiempovistazo_4248011;-0.113055;42.488873;http://borrastre.dyndns.org/MeteoBorrastre/webcam_temp.jpg
tiempovistazo_41381568;1.568333;41.388058;http://www.tempsvila.net/webcamtorrelles.jpg
tiempovistazo_3875037;-0.379162;38.753342;http://perso.wanadoo.es/benillup2/webcam/cam_2.jpg
tiempovistazo_42491273;1.273612;42.496387;http://www.casacota.net/meteo/webcam/farrera.jpg
tiempovistazo_4336586;-5.86527199999999;43.363308;http://parrado.eu5.org/pino.jpg
tiempovistazo_39682999;2.999616;39.685261;http://s421491368.mialojamiento.es/meteollubi/camara/web_castell.png
tiempovistazo_41050100;0.100277;41.050278;http://www.meteomassalio.com/Cam1.jpg
tiempovistazo_39843132;3.132493;39.8419;http://livecam-pro.com/fileadmin/templates/assets/_pics/032_000M.jpg
tiempovistazo_39532717;2.717829;39.534973;http://livecam-pro.com/fileadmin/templates/assets/_pics/004_000M.jpg
tiempovistazo_39542387;2.387638;39.544167;http://livecam-pro.com/fileadmin/templates/assets/_pics/001_000M.jpg
tiempovistazo_39562628;2.628463;39.565735;http://livecam-pro.com/fileadmin/templates/assets/_pics/006_000M.jpg
tiempovistazo_39532454;2.454766;39.535503;http://livecam-pro.com/fileadmin/templates/assets/_pics/007_000M.jpg
tiempovistazo_41340960;0.9602147;41.3454476;http://www.meteoprades.net/img/meteoprades_vilanova_export.jpg
tiempovistazo_39733236;3.236085;39.731651;http://livecam-pro.com/fileadmin/templates/assets/_pics/011_000M.jpg
tiempovistazo_41361091;1.091844;41.361286;http://www.meteoprades.net/img/meteoprades_lapena_export.jpg
tiempovistazo_39532566;2.566863;39.531681;http://livecam-pro.com/fileadmin/templates/assets/_pics/015_000M.jpg
tiempovistazo_42461785;1.785962;42.464355;http://www.guiesmeranges.com/camara-refugio/image.jpg
tiempovistazo_39703461;3.461136;39.709156;http://livecam-pro.com/fileadmin/templates/assets/_pics/018_000M.jpg
tiempovistazo_39733274;3.274505;39.731853;http://livecam-pro.com/fileadmin/templates/assets/_pics/016_000M.jpg
tiempovistazo_39713456;3.456488;39.719604;http://livecam-pro.com/fileadmin/templates/assets/_pics/020_000M.jpg
tiempovistazo_41311174;1.174738;41.315914;http://www.meteoprades.net/img/meteoprades_lariba_export.jpg
tiempovistazo_3722254;-2.546092;37.223114;http://150.214.222.103/axis-cgi/jpg/image.cgi?resolution1024x768&amp;compression30
tiempovistazo_42263003;3.003699;42.26495;http://www.caravan-center-espana.com/cam/caravan1.jpg
tiempovistazo_3916024;-0.244864;39.16272;http://meteocullera.eu5.org/cam_1.jpg
tiempovistazo_4017138;-1.388606;40.178062;http://www.meteoalobras.es/mobotix/imagen.jpg
tiempovistazo_4166473;-4.7341284;41.6603247;http://www10.ava.es/infotrafico/rlt/images/camara01.jpg
tiempovistazo_39792689;2.689016;39.793144;http://livecam-pro.com/fileadmin/templates/assets/_pics/030_000M.jpg
tiempovistazo_41361288;1.288697;41.365555;http://www.turismet.com/webcams/pla/current.jpg
tiempovistazo_39803118;3.118958;39.803375;http://livecam-pro.com/fileadmin/templates/assets/_pics/024_000M.jpg
tiempovistazo_4272028;-0.28632;42.723743;http://isaro.com/img/camara/foto1.jpg
tiempovistazo_40470022;0.022777;40.471394;http://catimenu.com/camera/imatgeactual_1.jpg
tiempovistazo_41682480;2.480571;41.683331;http://meteoceloni.molner.com/currentsc.jpg
tiempovistazo_41742560;2.560828;41.74889;http://meteobreda.molner.com/currentbr.jpg
tiempovistazo_39552621;2.621838;39.555332;http://livecam-pro.com/fileadmin/templates/assets/_pics/026_000M.jpg
tiempovistazo_3959046;-0.460278;39.590836;http://totperalcamp.com/Meteoflash/datos/webcamRiders.jpg
tiempovistazo_3741395;-3.953335;37.414791;http://www.astroalcala.es/oaa/ema_graficas/IPcam1.jpg
tiempovistazo_4036352;-3.529149;40.360542;http://www.meteorivas.net/webcam_images/img/secuencia/camera01.jpg
tiempovistazo_4165473;-4.7319907;41.6537036;http://www10.ava.es/infotrafico/rlt/images/camara05.jpg
tiempovistazo_3650489;-4.895074;36.507618;http://www.torbella.com/Tor_php/WebcamImage.php
tiempovistazo_4335312;-3.124259;43.35009;http://150.241.234.31/kostasystem/irudiak/muskiz/camara1_snap.jpeg
tiempovistazo_39572653;2.653839;39.570759;http://livecam-pro.com/fileadmin/templates/assets/_pics/017_000M.jpg
tiempovistazo_4034569;-5.692999;40.34787;http://www.sierradebejar-lacovatilla.com/webcam/webcam4.jpg
tiempovistazo_42740190;0.1909921;42.7487356;http://bielsa-aragnouet.org/webcams/FR/FRANCIA.jpg
tiempovistazo_3850170;-1.703313;38.505283;http://84.124.173.225/cam_1.jpg
tiempovistazo_4075378;-3.780273;40.755543;http://iessoto.com/webcamsoto.jpg
tiempovistazo_4277035;-0.355822;42.778046;http://isaro.com/img/camara/foto2.jpg
tiempovistazo_42590334;0.334504;42.590752;http://www.baldechistau.net/camaras/chisten000.jpg
tiempovistazo_42550257;0.257868;42.554359;http://www.baldechistau.net/camaras/saravillo000.jpg
tiempovistazo_3897334;-3.34199;38.974976;http://www.meteomembrilla.es/ciel0.jpg
tiempovistazo_39863137;3.137605;39.863239;http://livecam-pro.com/fileadmin/templates/assets/_pics/022_000M.jpg
tiempovistazo_41372188;2.188865;41.37339;http://lasantasurfsitges.es/webcam/cam-bcn000M.jpg
tiempovistazo_41502122;2.122708;41.504513;http://mct.gencat.cat/mct2bo/TransitCamera?nom=nc15.jpg&visualitzacio=imatge
tiempovistazo_41591681;1.681769;41.59499;http://mct.gencat.cat/mct2bo/TransitCamera?nom=sc60.jpg&visualitzacio=imatge
tiempovistazo_41322079;2.07905;41.327408;http://mct.gencat.cat/mct2bo/TransitCamera?nom=sc69.jpg&visualitzacio=imatge
tiempovistazo_41412011;2.011561;41.413708;http://mct.gencat.cat/mct2bo/TransitCamera?nom=sc68.jpg&visualitzacio=imatge
tiempovistazo_41432004;2.004314;41.433964;http://mct.gencat.cat/mct2bo/TransitCamera?nom=sc43.jpg&visualitzacio=imatge
tiempovistazo_41422214;2.214378;41.423969;http://mct.gencat.cat/mct2bo/TransitCamera?nom=nc2.jpg&visualitzacio=imatge
tiempovistazo_3947037;-0.3768973;39.4721604;http://www.php.eltiempodeunvistazo.com/phpimages/valenciatrayto2.php
tiempovistazo_41382028;2.028782;41.38274;http://mct.gencat.cat/mct2bo/TransitCamera?nom=sc37.jpg&visualitzacio=imatge
tiempovistazo_3947037;-0.3761798;39.4702918;http://www.php.eltiempodeunvistazo.com/phpimages/valenciatrayto1.php
tiempovistazo_41352055;2.05505;41.353523;http://mct.gencat.cat/mct2bo/TransitCamera?nom=sc59.jpg&visualitzacio=imatge
tiempovistazo_41372072;2.072861;41.376091;http://mct.gencat.cat/mct2bo/TransitCamera?nom=sc33.jpg&visualitzacio=imatge
tiempovistazo_41542019;2.019042;41.54221;http://mct.gencat.cat/mct2bo/TransitCamera?nom=nc29.jpg&visualitzacio=imatge
tiempovistazo_41292050;2.050136;41.295712;http://mct.gencat.cat/mct2bo/TransitCamera?nom=sc12.jpg&visualitzacio=imatge
tiempovistazo_41131402;1.402543;41.139435;http://www.turismetorredembarra.cat/webcams/webcam-passeig-maritim.php?counter10
tiempovistazo_3927260;-2.6066351;39.2708819;http://webcam.meteovillarrobledo.com/villarrobledo_1.jpg
tiempovistazo_4019161;-1.616669;40.195526;http://meteozafrilla.com/rio/imagenes/out.jpg
tiempovistazo_4317486;-4.869835;43.172516;http://www.devisionnetwork.com/mobotix/picos/webcam/cam.jpg
tiempovistazo_4000143;-1.436336;40.001656;http://www.algarra.org/collado.php
tiempovistazo_42263148;3.148834;42.26104;http://www.roses.net/webcam/nautil.jpg
tiempovistazo_42253188;3.188868;42.250107;http://www.ampuriabrava.com/webcam/puigrom.jpg
tiempovistazo_42243204;3.204546;42.241688;http://www.ampuriabrava.com/webcam/playa-almadrava.jpg
tiempovistazo_41281013;1.013317;41.289337;http://www.meteoprades.net/img/meteoprades_picorandan_export.jpg
tiempovistazo_39593384;3.384604;39.599594;http://www.balearsmeteo.com/bahia_cala_millor/gw/webcam.png
tiempovistazo_38700161;0.161995;38.708797;http://www.hubertuhl.de/WebcamCumbre.jpg
tiempovistazo_41100754;0.754312;41.103943;http://www.meteoguiamets.cat/camara/Cam1.jpg
tiempovistazo_39642779;2.779444;39.64362;http://balearsmeteo.com/santa_maria/gw/webcam.jpg
tiempovistazo_3740215;-2.152146;37.405579;http://www.astrosurf.com/maestre/webcam/cam.jpg
tiempovistazo_4315152;-1.524305;43.152569;http://www.valledebaztan.com/webcam/markullu.jpg
tiempovistazo_4311158;-1.581366;43.11248;http://www.valledebaztan.com/webcam/jauregia.jpg
tiempovistazo_41442247;2.247326;41.445988;http://meteobdn.cat/webcamBDN.jpg
tiempovistazo_4055482;-4.822639;40.554863;http://mironcillo.info/mironcillo.jpg
tiempovistazo_41913206;3.206715;41.917328;http://www.tamariu.eu/costabrava-tamariu.jpg
tiempovistazo_41912190;2.190109;41.912632;http://www.scxman.com/camara/riu1er.jpg
tiempovistazo_4119347;-3.473697;41.191929;http://php.eltiempodeunvistazo.com/phpimages/lapinillaplato.php
tiempovistazo_4346378;-3.789511;43.462864;http://livecam-pro.com/fileadmin/templates/assets/_pics/009_000M.jpg
tiempovistazo_4041450;-4.504521;40.415318;http://eltiemblo.es/meteo/foto.jpg
tiempovistazo_4294348;-3.483031;42.944908;http://www.zunegas.com/snapshot.jpg
tiempovistazo_3798113;-1.131884;37.989136;http://www.php.eltiempodeunvistazo.com/phpimages/murcialibertad.php
tiempovistazo_38921458;1.458006;38.92907;http://livecam-pro.com/fileadmin/templates/assets/_pics/061_000M.jpg
tiempovistazo_3706338;-3.385794;37.062626;http://cam60.osn.iaa.es/-wvhttp-01-/image.cgi
tiempovistazo_3639620;-6.207619;36.395618;http://media06.whatsupcams.com/snaps/es_chiclana01/es_chiclana01_cam.jpg
tiempovistazo_3625596;-5.9689235;36.2549219;http://media06.whatsupcams.com/snaps/es_vejer01/es_vejer01_cam.jpg
tiempovistazo_41371931;1.9313917;41.3741719;http://www.gomezvallirana.com/webcam/webcam.jpg
tiempovistazo_38790179;0.1798904;38.7933336;http://www.meteoxabia.com/estacions/port/camport.jpg
tiempovistazo_4042171;-1.7118716;40.4268507;http://meteovegadelcodorno.com/griegos/Cam1.jpg
tiempovistazo_4281164;-1.640321;42.8196122;http://livecam-pro.com/fileadmin/templates/assets/_pics/037_000M.jpg
tiempovistazo_41592576;2.5769216;41.5903034;http://info.canetmeteoinfo.com/webcam.jpg
tiempovistazo_4339346;-3.4614551;43.3945043;http://www.php.eltiempodeunvistazo.com/phpimages/colindres1.php
tiempovistazo_4344346;-3.46120569999999;43.4427345;http://www.php.eltiempodeunvistazo.com/phpimages/santona1.php
tiempovistazo_4357596;-5.9635377;43.57694;http://www.php.eltiempodeunvistazo.com/phpimages/salinasrcn.php
tiempovistazo_41532216;2.2163951;41.5347459;http://www.felipcomas.jazztel.es/mylivecamerafeed2.jpg
tiempovistazo_41261168;1.1681932;41.2617632;http://www.turismet.com/webcams/alcover/current.jpg
tiempovistazo_4035389;-3.8914132;40.3599611;http://iescca.es/_meteo/foto.jpg
tiempovistazo_4026446;-4.4673908;40.2633297;http://cenicientos.naturameteo.es/canon.png
tiempovistazo_4032449;-4.4929147;40.3256366;http://navahondilla.com/meteo/foto.jpg
tiempovistazo_3679389;-3.8982609;36.7925315;http://www.frigiliana.es/wc/wc.jpg
tiempovistazo_41422137;2.1376991;41.4270677;http://www.santgenismeteo.org/weewx/webcam/webcam.jpg
tiempovistazo_42102779;2.779761;42.1039061;http://meteoporqueres.com/upload/webcam/webcam.jpg
tiempovistazo_42152444;2.4440396;42.1522251;http://meteoporqueres.com/upload/Mallol/mllcam.jpg
tiempovistazo_39552616;2.6169294;39.5549285;http://www.meteodemallorca.com/la_bonanova/gw/webcam_la_bonanova.jpg
tiempovistazo_39592693;2.6935279;39.5995876;http://www.balearsmeteo.com/pont_inca/gw/webcam.jpg
tiempovistazo_39383149;3.1494874;39.3899094;http://www.meteodemallorca.com/consolacio/gw/webcam.jpg
tiempovistazo_39563085;3.0856428;39.5660588;http://www.balearsmeteo.com/vilafranca/gw/webcam.jpg
tiempovistazo_4271029;-0.2992916;42.7194145;http://casaescolano.com/camara/Webcam000M.jpg
tiempovistazo_4338439;-4.3979779;43.3853979;http://www.php.eltiempodeunvistazo.com/phpimages/sanvicenteb1.php
tiempovistazo_4025167;-1.6721749;40.255048;http://www.meteozafrilla.com/veredilla/imagenes/foto.jpeg
tiempovistazo_41982316;2.3166682;41.9891699;http://www.meteoguilleries.cat/imatges/webcam_rda.php
tiempovistazo_41992299;2.2993398;41.9924613;http://www.meteoguilleries.cat/imatges/webcam_mdr.php
tiempovistazo_41972302;2.3027744;41.9762341;http://www.meteoguilleries.cat/imatges/webcam_rdt.php
tiempovistazo_41872509;2.5095043;41.8786382;http://www.meteoguilleries.cat/imatges/webcam_shs.php
tiempovistazo_42012547;2.5470579;42.0144239;http://www.meteoguilleries.cat/imatges/webcam_sms.php
tiempovistazo_41952524;2.5244093;41.9579502;http://www.meteoguilleries.cat/imatges/webcam_col.php
